股票代號,股票名稱,掃描時間,是否符合,最新價位,最近一日交易量,勝率最高方案,交易次數,勝率,平均投資報酬率,最高投資報酬率,最低投資報酬率,標準差,進場Key,出場Key
2376,技嘉,2026-06-10 23:13:45,False,,,,,,,,,,,
2375,凱美,2026-06-10 23:13:45,False,,,,,,,,,,,
2382,廣達,2026-06-10 23:13:45,False,,,,,,,,,,,
2380,虹光,2026-06-10 23:13:45,False,,,,,,,,,,,
2379,瑞昱,2026-06-10 23:13:45,False,,,,,,,,,,,
2377,微星,2026-06-10 23:13:45,False,,,,,,,,,,,
2390,云辰,2026-06-10 23:13:45,False,,,,,,,,,,,
2388,威盛,2026-06-10 23:13:45,False,,,,,,,,,,,
2385,群光,2026-06-10 23:13:45,False,,,,,,,,,,,
2387,精元,2026-06-10 23:13:45,False,,,,,,,,,,,
2383,台光電,2026-06-10 23:13:45,False,,,,,,,,,,,
2401,凌陽,2026-06-10 23:13:45,False,,,,,,,,,,,
2399,映泰,2026-06-10 23:13:45,False,,,,,,,,,,,
2393,億光,2026-06-10 23:13:45,False,,,,,,,,,,,
2392,正崴,2026-06-10 23:13:45,False,,,,,,,,,,,
2404,漢唐,2026-06-10 23:13:45,False,,,,,,,,,,,
2397,友通,2026-06-10 23:13:45,False,,,,,,,,,,,
2395,研華,2026-06-10 23:13:45,False,,,,,,,,,,,
2405,輔信,2026-06-10 23:13:45,False,,,,,,,,,,,
2402,毅嘉,2026-06-10 23:13:45,False,,,,,,,,,,,
2406,國碩,2026-06-10 23:13:45,False,,,,,,,,,,,
2408,南亞科,2026-06-10 23:13:45,False,,,,,,,,,,,
2412,中華電,2026-06-10 23:13:45,False,,,,,,,,,,,
2420,新巨,2026-06-10 23:13:45,False,,,,,,,,,,,
2413,環科,2026-06-10 23:13:45,False,,,,,,,,,,,
2415,錩新,2026-06-10 23:13:45,False,,,,,,,,,,,
2409,友達,2026-06-10 23:13:45,False,,,,,,,,,,,
2417,圓剛,2026-06-10 23:13:45,False,,,,,,,,,,,
2414,精技,2026-06-10 23:13:45,False,,,,,,,,,,,
2419,仲琦,2026-06-10 23:13:45,False,,,,,,,,,,,
2421,建準,2026-06-10 23:13:45,False,,,,,,,,,,,
2423,固緯,2026-06-10 23:13:45,False,,,,,,,,,,,
2424,隴華,2026-06-10 23:13:45,False,,,,,,,,,,,
2433,互盛電,2026-06-10 23:13:45,False,,,,,,,,,,,
2425,承啟,2026-06-10 23:13:45,False,,,,,,,,,,,
2427,三商電,2026-06-10 23:13:45,False,,,,,,,,,,,
2430,燦坤,2026-06-10 23:13:45,False,,,,,,,,,,,
2429,銘旺科,2026-06-10 23:13:45,False,,,,,,,,,,,
2431,聯昌,2026-06-10 23:13:45,False,,,,,,,,,,,
2428,興勤,2026-06-10 23:13:45,False,,,,,,,,,,,
2426,鼎元,2026-06-10 23:13:45,False,,,,,,,,,,,
2436,偉詮電,2026-06-10 23:13:45,False,,,,,,,,,,,
2434,統懋,2026-06-10 23:13:45,False,,,,,,,,,,,
2438,翔耀,2026-06-10 23:13:45,False,,,,,,,,,,,
2442,新美齊,2026-06-10 23:13:45,False,,,,,,,,,,,
2439,美律,2026-06-10 23:13:45,False,,,,,,,,,,,
2444,兆勁,2026-06-10 23:13:45,False,,,,,,,,,,,
2440,太空梭,2026-06-10 23:13:45,False,,,,,,,,,,,
2441,超豐,2026-06-10 23:13:45,False,,,,,,,,,,,
2450,神腦,2026-06-10 23:13:45,False,,,,,,,,,,,
2451,創見,2026-06-10 23:13:45,False,,,,,,,,,,,
2449,京元電子,2026-06-10 23:13:45,False,,,,,,,,,,,
2454,聯發科,2026-06-10 23:13:45,False,,,,,,,,,,,
2453,凌群,2026-06-10 23:13:45,False,,,,,,,,,,,
2457,飛宏,2026-06-10 23:13:45,False,,,,,,,,,,,
2459,敦吉,2026-06-10 23:13:45,False,,,,,,,,,,,
2460,建通,2026-06-10 23:13:45,False,,,,,,,,,,,
2458,義隆,2026-06-10 23:13:45,False,,,,,,,,,,,
2455,全新,2026-06-10 23:13:45,False,,,,,,,,,,,
2461,光群雷,2026-06-10 23:13:45,False,,,,,,,,,,,
2462,良得電,2026-06-10 23:13:45,False,,,,,,,,,,,
2465,麗臺,2026-06-10 23:13:45,False,,,,,,,,,,,
2464,盟立,2026-06-10 23:13:45,False,,,,,,,,,,,
2467,志聖,2026-06-10 23:13:45,False,,,,,,,,,,,
2468,華經,2026-06-10 23:13:45,False,,,,,,,,,,,
2466,冠西電,2026-06-10 23:13:45,False,,,,,,,,,,,
2472,立隆電,2026-06-10 23:13:45,False,,,,,,,,,,,
2474,可成,2026-06-10 23:13:45,False,,,,,,,,,,,
2471,資通,2026-06-10 23:13:45,False,,,,,,,,,,,
2477,美隆電,2026-06-10 23:13:45,False,,,,,,,,,,,
2476,鉅祥,2026-06-10 23:13:45,False,,,,,,,,,,,
2481,強茂,2026-06-10 23:13:45,False,,,,,,,,,,,
2480,敦陽科,2026-06-10 23:13:45,False,,,,,,,,,,,
2478,大毅,2026-06-10 23:13:45,False,,,,,,,,,,,
2484,希華,2026-06-10 23:13:45,False,,,,,,,,,,,
2491,吉祥全,2026-06-10 23:13:45,False,,,,,,,,,,,
2488,漢平,2026-06-10 23:13:45,False,,,,,,,,,,,
2482,連宇,2026-06-10 23:13:45,False,,,,,,,,,,,
2489,瑞軒,2026-06-10 23:13:45,False,,,,,,,,,,,
2483,百容,2026-06-10 23:13:45,False,,,,,,,,,,,
2486,一詮,2026-06-10 23:13:45,False,,,,,,,,,,,
2485,兆赫,2026-06-10 23:13:45,False,,,,,,,,,,,
2495,普安,2026-06-10 23:13:45,False,,,,,,,,,,,
2497,怡利電,2026-06-10 23:13:45,False,,,,,,,,,,,
2493,揚博,2026-06-10 23:13:45,False,,,,,,,,,,,
2496,卓越,2026-06-10 23:13:45,False,,,,,,,,,,,
2492,華新科,2026-06-10 23:13:45,False,,,,,,,,,,,
2498,宏達電,2026-06-10 23:13:45,False,,,,,,,,,,,
2501,國建,2026-06-10 23:13:45,False,,,,,,,,,,,
2505,國揚,2026-06-10 23:13:45,False,,,,,,,,,,,
2504,國產,2026-06-10 23:13:45,False,,,,,,,,,,,
2506,太設,2026-06-10 23:13:45,False,,,,,,,,,,,
2514,龍邦,2026-06-10 23:13:45,False,,,,,,,,,,,
2509,全坤建,2026-06-10 23:13:45,False,,,,,,,,,,,
2511,太子,2026-06-10 23:13:45,False,,,,,,,,,,,
2516,新建,2026-06-10 23:13:45,False,,,,,,,,,,,
2520,冠德,2026-06-10 23:13:45,False,,,,,,,,,,,
2515,中工,2026-06-10 23:13:45,False,,,,,,,,,,,
2530,華建,2026-06-10 23:13:45,False,,,,,,,,,,,
2534,宏盛,2026-06-10 23:13:46,False,,,,,,,,,,,
2524,京城,2026-06-10 23:13:45,False,,,,,,,,,,,
2527,宏璟,2026-06-10 23:13:45,False,,,,,,,,,,,
2528,皇普,2026-06-10 23:13:45,False,,,,,,,,,,,
2538,基泰,2026-06-10 23:13:46,False,,,,,,,,,,,
2536,宏普,2026-06-10 23:13:46,False,,,,,,,,,,,
2535,達欣工,2026-06-10 23:13:46,False,,,,,,,,,,,
2539,櫻花建,2026-06-10 23:13:46,False,,,,,,,,,,,
2540,愛山林,2026-06-10 23:13:46,False,,,,,,,,,,,
2537,聯上發,2026-06-10 23:13:46,False,,,,,,,,,,,
2548,華固,2026-06-10 23:13:46,False,,,,,,,,,,,
2545,皇翔,2026-06-10 23:13:46,False,,,,,,,,,,,
2547,日勝生,2026-06-10 23:13:46,False,,,,,,,,,,,
2542,興富發,2026-06-10 23:13:46,False,,,,,,,,,,,
2597,潤弘,2026-06-10 23:13:46,False,,,,,,,,,,,
2543,皇昌,2026-06-10 23:13:46,False,,,,,,,,,,,
2546,根基,2026-06-10 23:13:46,False,,,,,,,,,,,
2601,益航,2026-06-10 23:13:46,False,,,,,,,,,,,
2603,長榮,2026-06-10 23:13:46,False,,,,,,,,,,,
2605,新興,2026-06-10 23:13:46,False,,,,,,,,,,,
2607,榮運,2026-06-10 23:13:46,False,,,,,,,,,,,
2610,華航,2026-06-10 23:13:46,False,,,,,,,,,,,
2606,裕民,2026-06-10 23:13:46,False,,,,,,,,,,,
2611,志信,2026-06-10 23:13:46,False,,,,,,,,,,,
2613,中櫃,2026-06-10 23:13:46,False,,,,,,,,,,,
2609,陽明,2026-06-10 23:13:46,False,,,,,,,,,,,
2608,嘉里大榮,2026-06-10 23:13:46,False,,,,,,,,,,,
2612,中航,2026-06-10 23:13:46,False,,,,,,,,,,,
2614,東森,2026-06-10 23:13:46,False,,,,,,,,,,,
2616,山隆,2026-06-10 23:13:46,False,,,,,,,,,,,
2615,萬海,2026-06-10 23:13:46,False,,,,,,,,,,,
2618,長榮航,2026-06-10 23:13:46,False,,,,,,,,,,,
2617,台航,2026-06-10 23:13:46,False,,,,,,,,,,,
2630,亞航,2026-06-10 23:13:46,False,,,,,,,,,,,
2634,漢翔,2026-06-10 23:13:46,False,,,,,,,,,,,
2633,台灣高鐵,2026-06-10 23:13:46,False,,,,,,,,,,,
2636,台驊控股,2026-06-10 23:13:46,False,,,,,,,,,,,
2642,宅配通,2026-06-10 23:13:46,False,,,,,,,,,,,
2637,慧洋-KY,2026-06-10 23:13:46,False,,,,,,,,,,,
2645,長榮航太,2026-06-10 23:13:46,False,,,,,,,,,,,
2701,萬企,2026-06-10 23:13:46,False,,,,,,,,,,,
2702,華園,2026-06-10 23:13:46,False,,,,,,,,,,,
2704,國賓,2026-06-10 23:13:46,False,,,,,,,,,,,
2646,星宇航空,2026-06-10 23:13:46,False,,,,,,,,,,,
2705,六福,2026-06-10 23:13:46,False,,,,,,,,,,,
2722,夏都,2026-06-10 23:13:46,False,,,,,,,,,,,
2707,晶華,2026-06-10 23:13:46,False,,,,,,,,,,,
2706,第一店,2026-06-10 23:13:46,False,,,,,,,,,,,
2723,美食-KY,2026-06-10 23:13:46,False,,,,,,,,,,,
2712,遠雄來,2026-06-10 23:13:46,False,,,,,,,,,,,
2727,王品,2026-06-10 23:13:46,False,,,,,,,,,,,
2753,八方雲集,2026-06-10 23:13:46,False,,,,,,,,,,,
2731,雄獅,2026-06-10 23:13:46,False,,,,,,,,,,,
2739,寒舍,2026-06-10 23:13:46,False,,,,,,,,,,,
2748,雲品,2026-06-10 23:13:46,False,,,,,,,,,,,
2812,台中銀,2026-06-10 23:13:46,False,,,,,,,,,,,
2762,世界健身-KY,2026-06-10 23:13:46,False,,,,,,,,,,,
2832,台產,2026-06-10 23:13:46,False,,,,,,,,,,,
2816,旺旺保,2026-06-10 23:13:46,False,,,,,,,,,,,
2820,華票,2026-06-10 23:13:46,False,,,,,,,,,,,
2801,彰銀,2026-06-10 23:13:46,False,,,,,,,,,,,
2834,臺企銀,2026-06-10 23:13:46,False,,,,,,,,,,,
2838,聯邦銀,2026-06-10 23:13:46,False,,,,,,,,,,,
2845,遠東銀,2026-06-10 23:13:46,False,,,,,,,,,,,
2836,高雄銀,2026-06-10 23:13:46,False,,,,,,,,,,,
2849,安泰銀,2026-06-10 23:13:46,False,,,,,,,,,,,
2851,中再保,2026-06-10 23:13:46,False,,,,,,,,,,,
2855,統一證,2026-06-10 23:13:46,False,,,,,,,,,,,
2880,華南金,2026-06-10 23:13:46,False,,,,,,,,,,,
2852,第一保,2026-06-10 23:13:46,False,,,,,,,,,,,
2850,新產,2026-06-10 23:13:46,False,,,,,,,,,,,
2867,三商壽,2026-06-10 23:13:46,False,,,,,,,,,,,
2881,富邦金,2026-06-10 23:13:46,False,,,,,,,,,,,
2883,凱基金,2026-06-10 23:13:46,False,,,,,,,,,,,
2882,國泰金,2026-06-10 23:13:46,False,,,,,,,,,,,
2884,玉山金,2026-06-10 23:13:46,False,,,,,,,,,,,
2885,元大金,2026-06-10 23:13:46,False,,,,,,,,,,,
2886,兆豐金,2026-06-10 23:13:46,False,,,,,,,,,,,
2891,中信金,2026-06-10 23:13:46,False,,,,,,,,,,,
2890,永豐金,2026-06-10 23:13:46,False,,,,,,,,,,,
2889,國票金,2026-06-10 23:13:46,False,,,,,,,,,,,
2892,第一金,2026-06-10 23:13:46,False,,,,,,,,,,,
2887,台新新光金,2026-06-10 23:13:46,False,,,,,,,,,,,
2903,遠百,2026-06-10 23:13:46,False,,,,,,,,,,,
2904,匯僑,2026-06-10 23:13:46,False,,,,,,,,,,,
2897,王道銀行,2026-06-10 23:13:46,False,,,,,,,,,,,
2905,三商,2026-06-10 23:13:46,False,,,,,,,,,,,
2901,欣欣,2026-06-10 23:13:46,False,,,,,,,,,,,
2911,麗嬰房,2026-06-10 23:13:46,False,,,,,,,,,,,
2908,特力,2026-06-10 23:13:46,False,,,,,,,,,,,
2906,高林,2026-06-10 23:13:46,False,,,,,,,,,,,
2912,統一超,2026-06-10 23:13:46,False,,,,,,,,,,,
2910,統領,2026-06-10 23:13:46,False,,,,,,,,,,,
2913,農林,2026-06-10 23:13:46,False,,,,,,,,,,,
2915,潤泰全,2026-06-10 23:13:46,False,,,,,,,,,,,
2945,三商家購,2026-06-10 23:13:46,False,,,,,,,,,,,
2923,鼎固-KY,2026-06-10 23:13:46,False,,,,,,,,,,,
2939,永邑-KY,2026-06-10 23:13:46,False,,,,,,,,,,,
3002,歐格,2026-06-10 23:13:46,False,,,,,,,,,,,
2929,淘帝-KY,2026-06-10 23:13:46,False,,,,,,,,,,,
3003,健和興,2026-06-10 23:13:46,False,,,,,,,,,,,
3006,晶豪科,2026-06-10 23:13:46,False,,,,,,,,,,,
3005,神基,2026-06-10 23:13:46,False,,,,,,,,,,,
3004,豐達科,2026-06-10 23:13:46,False,,,,,,,,,,,
3008,大立光,2026-06-10 23:13:46,False,,,,,,,,,,,
3014,聯陽,2026-06-10 23:13:46,False,,,,,,,,,,,
3016,嘉晶,2026-06-10 23:13:46,False,,,,,,,,,,,
3011,今皓,2026-06-10 23:13:46,False,,,,,,,,,,,
3010,華立,2026-06-10 23:13:46,False,,,,,,,,,,,
3013,晟銘電,2026-06-10 23:13:46,False,,,,,,,,,,,
3015,全漢,2026-06-10 23:13:46,False,,,,,,,,,,,
3022,威強電,2026-06-10 23:13:46,False,,,,,,,,,,,
3018,隆銘綠能,2026-06-10 23:13:46,False,,,,,,,,,,,
3021,鴻名,2026-06-10 23:13:46,False,,,,,,,,,,,
3017,奇鋐,2026-06-10 23:13:46,False,,,,,,,,,,,
3019,亞光,2026-06-10 23:13:46,False,,,,,,,,,,,
3023,信邦,2026-06-10 23:13:46,False,,,,,,,,,,,
3026,禾伸堂,2026-06-10 23:13:46,False,,,,,,,,,,,
3025,星通,2026-06-10 23:13:46,False,,,,,,,,,,,
3027,盛達,2026-06-10 23:13:46,False,,,,,,,,,,,
3028,增你強,2026-06-10 23:13:46,False,,,,,,,,,,,
3024,憶聲,2026-06-10 23:13:46,False,,,,,,,,,,,
3033,威健,2026-06-10 23:13:46,False,,,,,,,,,,,
3031,佰鴻,2026-06-10 23:13:46,False,,,,,,,,,,,
3029,零壹,2026-06-10 23:13:46,False,,,,,,,,,,,
3032,偉訓,2026-06-10 23:13:46,False,,,,,,,,,,,
3030,德律,2026-06-10 23:13:46,False,,,,,,,,,,,
3036,文曄,2026-06-10 23:13:46,False,,,,,,,,,,,
3035,智原,2026-06-10 23:13:46,False,,,,,,,,,,,
3037,欣興,2026-06-10 23:13:46,False,,,,,,,,,,,
3034,聯詠,2026-06-10 23:13:46,False,,,,,,,,,,,
3038,全台,2026-06-10 23:13:46,False,,,,,,,,,,,
3040,遠見,2026-06-10 23:13:46,False,,,,,,,,,,,
3041,揚智,2026-06-10 23:13:46,False,,,,,,,,,,,
3044,健鼎,2026-06-10 23:13:46,False,,,,,,,,,,,
3043,科風,2026-06-10 23:13:46,False,,,,,,,,,,,
3042,晶技,2026-06-10 23:13:46,False,,,,,,,,,,,
3045,台灣大,2026-06-10 23:13:46,False,,,,,,,,,,,
3051,力特,2026-06-10 23:13:46,False,,,,,,,,,,,
3046,建��,2026-06-10 23:13:46,False,,,,,,,,,,,
3047,訊舟,2026-06-10 23:13:46,False,,,,,,,,,,,
3050,鈺德,2026-06-10 23:13:46,False,,,,,,,,,,,
3048,益登,2026-06-10 23:13:46,False,,,,,,,,,,,
3049,精金,2026-06-10 23:13:46,False,,,,,,,,,,,
3057,喬鼎,2026-06-10 23:13:46,False,,,,,,,,,,,
3058,立德,2026-06-10 23:13:46,False,,,,,,,,,,,
3055,蔚華科,2026-06-10 23:13:46,False,,,,,,,,,,,
3052,夆典,2026-06-10 23:13:46,False,,,,,,,,,,,
3054,立萬利,2026-06-10 23:13:46,False,,,,,,,,,,,
3056,富華新,2026-06-10 23:13:46,False,,,,,,,,,,,
3059,華晶科,2026-06-10 23:13:46,False,,,,,,,,,,,
3092,鴻碩,2026-06-10 23:13:46,False,,,,,,,,,,,
3062,建漢,2026-06-10 23:13:46,False,,,,,,,,,,,
3090,日電貿,2026-06-10 23:13:46,False,,,,,,,,,,,
3060,銘異,2026-06-10 23:13:46,False,,,,,,,,,,,
3094,聯傑,2026-06-10 23:13:46,False,,,,,,,,,,,
3135,凌航,2026-06-10 23:13:46,False,,,,,,,,,,,
3130,一零四,2026-06-10 23:13:46,False,,,,,,,,,,,
3164,景岳,2026-06-10 23:13:46,False,,,,,,,,,,,
3149,正達,2026-06-10 23:13:46,False,,,,,,,,,,,
3138,耀登,2026-06-10 23:13:46,False,,,,,,,,,,,
3167,大量,2026-06-10 23:13:46,False,,,,,,,,,,,
3229,晟鈦,2026-06-10 23:13:46,False,,,,,,,,,,,
3189,景碩,2026-06-10 23:13:46,False,,,,,,,,,,,
3209,全科,2026-06-10 23:13:46,False,,,,,,,,,,,
3168,眾福科,2026-06-10 23:13:46,False,,,,,,,,,,,
3266,昇陽,2026-06-10 23:13:46,False,,,,,,,,,,,
3257,虹冠電,2026-06-10 23:13:46,False,,,,,,,,,,,
3305,昇貿,2026-06-10 23:13:46,False,,,,,,,,,,,
3231,緯創,2026-06-10 23:13:46,False,,,,,,,,,,,
3308,聯德,2026-06-10 23:13:46,False,,,,,,,,,,,
3296,勝德,2026-06-10 23:13:46,False,,,,,,,,,,,
3312,弘憶股,2026-06-10 23:13:46,False,,,,,,,,,,,
3311,閎暉,2026-06-10 23:13:46,False,,,,,,,,,,,
3346,麗清,2026-06-10 23:13:47,False,,,,,,,,,,,
3321,同泰,2026-06-10 23:13:46,False,,,,,,,,,,,
3338,泰碩,2026-06-10 23:13:46,False,,,,,,,,,,,
3356,奇偶,2026-06-10 23:13:47,False,,,,,,,,,,,
3380,明泰,2026-06-10 23:13:47,False,,,,,,,,,,,
3416,融程電,2026-06-10 23:13:47,False,,,,,,,,,,,
3406,玉晶光,2026-06-10 23:13:47,False,,,,,,,,,,,
3376,新日興,2026-06-10 23:13:47,False,,,,,,,,,,,
3413,京鼎,2026-06-10 23:13:47,False,,,,,,,,,,,
3437,榮創,2026-06-10 23:13:47,False,,,,,,,,,,,
3419,譁裕,2026-06-10 23:13:47,False,,,,,,,,,,,
3432,台端,2026-06-10 23:13:47,False,,,,,,,,,,,
3447,展達,2026-06-10 23:13:47,False,,,,,,,,,,,
3443,創意,2026-06-10 23:13:47,False,,,,,,,,,,,
3494,誠研,2026-06-10 23:13:47,False,,,,,,,,,,,
3501,維熹,2026-06-10 23:13:47,False,,,,,,,,,,,
3450,聯鈞,2026-06-10 23:13:47,False,,,,,,,,,,,
3481,群創,2026-06-10 23:13:47,False,,,,,,,,,,,
3515,華擎,2026-06-10 23:13:47,False,,,,,,,,,,,
3504,揚明光,2026-06-10 23:13:47,False,,,,,,,,,,,
3528,安馳,2026-06-10 23:13:47,False,,,,,,,,,,,
3518,柏騰,2026-06-10 23:13:47,False,,,,,,,,,,,
3533,嘉澤,2026-06-10 23:13:47,False,,,,,,,,,,,
3530,晶相光,2026-06-10 23:13:47,False,,,,,,,,,,,
3532,台勝科,2026-06-10 23:13:47,False,,,,,,,,,,,
3535,晶彩科,2026-06-10 23:13:47,False,,,,,,,,,,,
3545,敦泰,2026-06-10 23:13:47,False,,,,,,,,,,,
3550,聯穎,2026-06-10 23:13:47,False,,,,,,,,,,,
3563,牧德,2026-06-10 23:13:47,False,,,,,,,,,,,
3543,州巧,2026-06-10 23:13:47,False,,,,,,,,,,,
3557,嘉威,2026-06-10 23:13:47,False,,,,,,,,,,,
3588,通嘉,2026-06-10 23:13:47,False,,,,,,,,,,,
3583,辛耘,2026-06-10 23:13:47,False,,,,,,,,,,,
3576,聯合再生,2026-06-10 23:13:47,False,,,,,,,,,,,
3592,瑞鼎,2026-06-10 23:13:47,False,,,,,,,,,,,
3591,艾笛森,2026-06-10 23:13:47,False,,,,,,,,,,,
3593,力銘,2026-06-10 23:13:47,False,,,,,,,,,,,
3607,谷崧,2026-06-10 23:13:47,False,,,,,,,,,,,
3596,智易,2026-06-10 23:13:47,False,,,,,,,,,,,
3622,洋華,2026-06-10 23:13:47,False,,,,,,,,,,,
3617,碩天,2026-06-10 23:13:47,False,,,,,,,,,,,
3605,宏致,2026-06-10 23:13:47,False,,,,,,,,,,,
3652,精聯,2026-06-10 23:13:47,False,,,,,,,,,,,
3645,達邁,2026-06-10 23:13:47,False,,,,,,,,,,,
3665,貿聯-KY,2026-06-10 23:13:47,False,,,,,,,,,,,
3653,健策,2026-06-10 23:13:47,False,,,,,,,,,,,
3661,世芯-KY,2026-06-10 23:13:47,False,,,,,,,,,,,
3701,大眾控,2026-06-10 23:13:47,False,,,,,,,,,,,
3669,圓展,2026-06-10 23:13:47,False,,,,,,,,,,,
3686,達能,2026-06-10 23:13:47,False,,,,,,,,,,,
3702,大聯大,2026-06-10 23:13:47,False,,,,,,,,,,,
3679,新至陞,2026-06-10 23:13:47,False,,,,,,,,,,,
3694,海華,2026-06-10 23:13:47,False,,,,,,,,,,,
3703,欣陸,2026-06-10 23:13:47,False,,,,,,,,,,,
3708,上緯投控,2026-06-10 23:13:47,False,,,,,,,,,,,
3704,合勤控,2026-06-10 23:13:47,False,,,,,,,,,,,
3706,神達,2026-06-10 23:13:47,False,,,,,,,,,,,
3705,永信,2026-06-10 23:13:47,False,,,,,,,,,,,
3712,永崴投控,2026-06-10 23:13:47,False,,,,,,,,,,,
3717,聯嘉投控,2026-06-10 23:13:47,False,,,,,,,,,,,
